Unnamed: 0	Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
356	035290	KR7035290006	골드앤에스	KOSDAQ	중견기업부	-	3									23838240	KSQ
358	121440	KR7121440002	골프존홀딩스	KOSDAQ	우량기업부	-	3									42836818	KSQ
359	366030	KR7366030005	공구우먼	KOSDAQ	우량기업부	-	3									22653850	KSQ
360	009290	KR7009290008	광동제약	KOSPI		-	3									49799808	STK
362	017040	KR7017040007	광명전기	KOSPI		-	3									43337615	STK
363	029480	KR7029480001	광무	KOSDAQ	중견기업부	-	3									59719132	KSQ
364	017900	KR7017900002	광전자	KOSPI		-	3									57943763	STK
365	037710	KR7037710001	광주신세계	KOSPI		-	3									7957190	STK
366	026910	KR7026910000	광진실업	KOSDAQ	관리종목(소속부없음)	-	3									6405405	KSQ
367	465320	KR7465320000	교보15호스팩	KOSDAQ	SPAC(소속부없음)	-	3									3810000	KSQ
368	482520	KR7482520004	교보16호스팩	KOSDAQ	SPAC(소속부없음)	-	3									6100000	KSQ
369	489210	KR7489210005	교보17호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5180000	KSQ
370	0041B0	KR70041B0002	교보18호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5040000	KSQ
371	0098T0	KR70098T0004	교보19호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5400000	KSQ
372	0132G0	KR70132G0007	교보20호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5970000	KSQ
373	030610	KR7030610000	교보증권	KOSPI		-	3									113962961	STK
374	339770	KR7339770000	교촌에프앤비	KOSPI		-	3									49965080	STK
375	053270	KR7053270005	구영테크	KOSDAQ	우량기업부	-	3									27410405	KSQ
376	007690	KR7007690001	국도화학	KOSPI		-	3									9260832	STK
377	066620	KR7066620006	국보디자인	KOSDAQ	우량기업부	-	3									7500000	KSQ
378	043650	KR7043650001	국순당	KOSDAQ	중견기업부	-	3									17858304	KSQ
379	006050	KR7006050009	국영지앤엠	KOSDAQ	중견기업부	-	3									34895243	KSQ
380	060480	KR7060480001	국일신동	KOSDAQ	중견기업부	-	3									11090000	KSQ
381	078130	KR7078130002	국일제지	KOSDAQ	중견기업부	-	3									1127405871	KSQ
382	307750	KR7307750000	국전약품	KOSDAQ	우량기업부	-	3									53986288	KSQ
383	002720	KR7002720001	국제약품	KOSPI		-	3									21159832	STK
384	035080	KR7035080001	그래디언트	KOSDAQ	중견기업부	-	3									11431284	KSQ
385	318060	KR7318060001	그래피	KOSDAQ	기술성장기업부	-	3									11127777	KSQ
386	453450	KR7453450009	그리드위즈	KOSDAQ	벤처기업부	-	3									7942750	KSQ
387	204020	KR7204020002	그리티	KOSDAQ	우량기업부	-	3									19450832	KSQ
388	0015G0	KR70015G0009	그린광학	KOSDAQ	기술성장기업부	-	3									11702541	KSQ
389	402490	KR7402490007	그린리소스	KOSDAQ	기술성장기업부	-	3									16565488	KSQ
390	114450	KR7114450000	그린생명과학	KOSDAQ	중견기업부	-	3									20000000	KSQ
391	083420	KR7083420000	그린케미칼	KOSPI		-	3									24000000	STK
392	186230	KR7186230009	그린플러스	KOSDAQ	벤처기업부	-	3									10920188	KSQ
393	014530	KR7014530000	극동유화	KOSPI		-	3									34869420	STK
394	900070	KYG3931T1076	글로벌에스엠	KOSDAQ	외국기업(소속부없음)	-	3									53743968	KSQ
395	204620	KR7204620009	글로벌텍스프리	KOSDAQ	중견기업부	-	3									70283330	KSQ
396	019660	KR7019660000	글로본	KOSDAQ	중견기업부	-	3									13944333	KSQ
397	014280	KR7014280002	금강공업	KOSPI		-	3									29329357	STK
398	014285	KR7014281000	금강공업우	KOSPI		-	3									589875	STK
399	053260	KR7053260006	금강철강	KOSDAQ	우량기업부	-	3									18720000	KSQ
400	008870	KR7008870008	금비	KOSPI		-	3									1000000	STK
401	001570	KR7001570001	금양	KOSPI		-	3									63967196	STK
402	282720	KR7282720002	금양그린파워	KOSDAQ	우량기업부	-	3									12119500	KSQ
403	002990	KR7002990000	금호건설	KOSPI		-	3									36996760	STK
404	002995	KR7002991008	금호건설우	KOSPI		-	3									292266	STK
405	011780	KR7011780004	금호석유화학	KOSPI		-	3									25157325	STK
406	011785	KR7011781002	금호석유화학우	KOSPI		-	3									3023486	STK
407	214330	KR7214330003	금호에이치티	KOSPI		-	3									218046510	STK
408	001210	KR7001210004	금호전기	KOSPI		-	3									61880083	STK
409	073240	KR7073240004	금호타이어	KOSPI		-	3									287260287	STK
410	036190	KR7036190007	금화피에스시	KOSDAQ	우량기업부	-	3									6000000	KSQ
411	049080	KR7049080005	기가레인	KOSDAQ	벤처기업부	-	3									84883347	KSQ
412	420770	KR7420770000	기가비스	KOSDAQ	벤처기업부	-	3									12675758	KSQ
413	035460	KR7035460005	기산텔레콤	KOSDAQ	벤처기업부	-	3									14577340	KSQ
414	092440	KR7092440007	기신정기	KOSPI		-	3									29200000	STK
415	000270	KR7000270009	기아	KOSPI		-	3									390412998	STK
416	024110	KR7024110009	기업은행	KOSPI		-	3									797425869	STK
417	013700	KR7013700000	까뮤이앤씨	KOSPI		-	3									59750830	STK
418	004540	KR7004540001	깨끗한나라	KOSPI		-	3									37240693	STK
419	004545	KR7004541009	깨끗한나라우	KOSPI		-	3									366160	STK
420	407400	KR7407400001	꿈비	KOSDAQ	벤처기업부	-	3									14634534	KSQ
421	187790	KR7187790001	나노	KOSDAQ	벤처기업부	-	3									30840830	KSQ
422	121600	KR7121600001	나노신소재	KOSDAQ	우량기업부	-	3									12211191	KSQ
423	286750	KR7286750005	나노실리칸첨단소재	KOSDAQ	투자주의환기종목(소속부없음)	-	3									32028857	KSQ
424	247660	KR7247660004	나노씨엠에스	KOSDAQ	기술성장기업부	-	3									4343920	KSQ
425	039860	KR7039860002	나노엔텍	KOSDAQ	중견기업부	-	3									38093053	KSQ
426	091970	KR7091970004	나노캠텍	KOSDAQ	중견기업부	-	3									37673903	KSQ
427	417010	KR7417010006	나노팀	KOSDAQ	벤처기업부	-	3									20172728	KSQ
429	405920	KR7405920000	나라셀라	KOSDAQ	중견기업부	-	3									12878076	KSQ
430	478340	KR7478340003	나라스페이스테크놀로지	KOSDAQ	기술성장기업부	-	3									11533591	KSQ
431	051490	KR7051490001	나라엠앤디	KOSDAQ	우량기업부	-	3									14200000	KSQ
432	137080	KR7137080008	나래나노텍	KOSDAQ	벤처기업부	-	3									11059422	KSQ
433	190510	KR7190510008	나무가	KOSDAQ	우량기업부	-	3									14085317	KSQ
434	242040	KR7242040004	나무기술	KOSDAQ	기술성장기업부	-	3									34606264	KSQ
435	293580	KR7293580007	나우IB	KOSDAQ	벤처기업부	-	3									94929950	KSQ
436	459510	KR7459510004	나우로보틱스	KOSDAQ	기술성장기업부	-	3									12978382	KSQ
438	138610	KR7138610001	나이벡	KOSDAQ	기술성장기업부	-	3									11365904	KSQ
439	130580	KR7130580004	나이스디앤비	KOSDAQ	우량기업부	-	3									15400000	KSQ
440	036800	KR7036800001	나이스정보통신	KOSDAQ	우량기업부	-	3									10000000	KSQ
441	267320	KR7267320000	나인테크	KOSDAQ	벤처기업부	-	3									57415295	KSQ
442	001260	KR7001260009	남광토건	KOSPI		-	3									9832572	STK
443	008350	KR7008350001	남선알미늄	KOSPI		-	3									129079090	STK
444	008355	KR7008351009	남선알미우	KOSPI		-	3									307890	STK
445	004270	KR7004270005	남성	KOSPI		-	3									36212160	STK
446	003920	KR7003920006	남양유업	KOSPI		-	3									6000000	STK
447	003925	KR7003921004	남양유업우	KOSPI		-	3									2000000	STK
448	025860	KR7025860008	남해화학	KOSPI		-	3									49678843	STK
449	111710	KR7111710000	남화산업	KOSDAQ	중견기업부	-	3									20588000	KSQ
450	091590	KR7091590000	남화토건	KOSDAQ	우량기업부	-	3									11740000	KSQ
451	168330	KR7168330009	내츄럴엔도텍	KOSDAQ	투자주의환기종목(소속부없음)	-	3									31754900	KSQ
452	094860	KR7094860004	네오리진	KOSDAQ	중견기업부	-	3									25110014	KSQ
453	253590	KR7253590004	네오셈	KOSDAQ	우량기업부	-	3									43869164	KSQ
454	212560	KR7212560007	네오오토	KOSDAQ	우량기업부	-	3									11812241	KSQ
455	095660	KR7095660007	네오위즈	KOSDAQ	우량기업부	-	3									21856816	KSQ
456	042420	KR7042420000	네오위즈홀딩스	KOSDAQ	중견기업부	-	3									8142283	KSQ
457	950220	KR8840140006	네오이뮨텍	KOSDAQ	기술성장기업부	-	3									167638405	KSQ
458	311390	KR7311390009	네오크레마	KOSDAQ	벤처기업부	-	3									12653789	KSQ
459	085910	KR7085910008	네오티스	KOSDAQ	중견기업부	-	3									13934818	KSQ
460	092730	KR7092730001	네오팜	KOSDAQ	우량기업부	-	3									16027989	KSQ
461	290660	KR7290660000	네오펙트	KOSDAQ	기술성장기업부	-	3									77858882	KSQ
462	153460	KR7153460001	네이블	KOSDAQ	중견기업부	-	3									6530014	KSQ
463	007390	KR7007390008	네이처셀	KOSDAQ	중견기업부	-	3									64435056	KSQ
464	033640	KR7033640004	네패스	KOSDAQ	중견기업부	-	3									23059202	KSQ
465	330860	KR7330860008	네패스아크	KOSDAQ	중견기업부	-	3									12184045	KSQ
466	351320	KR7351320007	넥사다이내믹스	KOSDAQ	중견기업부	-	3									29698642	KSQ
467	005720	KR7005720008	넥센	KOSPI		-	3									53543977	STK
468	005725	KR7005721006	넥센우	KOSPI		-	3									3600600	STK
469	002350	KR7002350007	넥센타이어	KOSPI		-	3									97667877	STK
470	002355	KR7002351005	넥센타이어1우B	KOSPI		-	3									6500000	STK
471	089140	KR7089140008	넥스턴앤롤코리아	KOSDAQ	벤처기업부	-	3									15316234	KSQ
472	389650	KR7389650003	넥스트바이오메디컬	KOSDAQ	기술성장기업부	-	3									8203886	KSQ
473	137940	KR7137940003	넥스트아이	KOSDAQ	중견기업부	-	3									85368992	KSQ
474	396270	KR7396270001	넥스트칩	KOSDAQ	벤처기업부	-	3									32887431	KSQ
476	092790	KR7092790005	넥스틸	KOSPI		-	3									26002000	STK
477	225570	KR7225570001	넥슨게임즈	KOSDAQ	우량기업부	-	3									65860174	KSQ
478	205500	KR7205500002	넥써쓰	KOSDAQ	중견기업부	-	3									64112099	KSQ
479	217270	KR7217270008	넵튠	KOSDAQ	중견기업부	-	3									46735643	KSQ
480	251270	KR7251270005	넷마블	KOSPI		-	3									81960371	STK
482	104620	KR7104620000	노랑풍선	KOSDAQ	중견기업부	-	3									16810552	KSQ
483	090350	KR7090350000	노루페인트	KOSPI		-	3									20000000	STK
484	090355	KR7090351008	노루페인트우	KOSPI		-	3									463126	STK
485	000320	KR7000320002	노루홀딩스	KOSPI		-	3									13291151	STK
486	000325	KR7000321000	노루홀딩스우	KOSPI		-	3									243559	STK
487	473980	KR7473980001	노머스	KOSDAQ	기술성장기업부	-	3									11057322	KSQ
488	194700	KR7194700001	노바렉스	KOSDAQ	우량기업부	-	3									18754848	KSQ
489	285490	KR7285490009	노바텍	KOSDAQ	벤처기업부	-	3									10575831	KSQ
490	145170	KR7145170007	노브랜드	KOSDAQ	중견기업부	-	3									16908405	KSQ
492	106520	KR7106520000	노블엠앤비	KOSDAQ	투자주의환기종목(소속부없음)	-	3									38695952	KSQ
493	376930	KR7376930004	노을	KOSDAQ	기술성장기업부	-	3									51291323	KSQ
494	486990	KR7486990005	노타	KOSDAQ	기술성장기업부	-	3									21346230	KSQ
495	006280	KR7006280002	녹십자	KOSPI		-	3									11686538	STK
496	142280	KR7142280007	녹십자엠에스	KOSDAQ	중견기업부	-	3									21741926	KSQ
497	234690	KR7234690006	녹십자웰빙	KOSDAQ	우량기업부	-	3									17752276	KSQ
498	005250	KR7005250006	녹십자홀딩스	KOSPI		-	3									47028210	STK
499	005257	KR7005252002	녹십자홀딩스2우	KOSPI		-	3									845990	STK
500	004370	KR7004370003	농심	KOSPI		-	3									6082642	STK
501	072710	KR7072710007	농심홀딩스	KOSPI		-	3									4637790	STK
502	054050	KR7054050000	농우바이오	KOSDAQ	우량기업부	-	3									16030561	KSQ
503	069140	KR7069140002	누리플랜	KOSDAQ	중견기업부	-	3									15095804	KSQ
504	040160	KR7040160004	누리플렉스	KOSDAQ	중견기업부	-	3									12055535	KSQ
505	332290	KR7332290006	누보	KOSDAQ	벤처기업부	-	3									39904404	KSQ
506	348340	KR7348340001	뉴로메카	KOSDAQ	기술성장기업부	-	3									12362151	KSQ
507	380550	KR7380550004	뉴로핏	KOSDAQ	기술성장기업부	-	3									12091835	KSQ
508	060260	KR7060260007	뉴보텍	KOSDAQ	벤처기업부	-	3									13512009	KSQ
509	463020	KR7463020008	뉴엔AI	KOSDAQ	기술성장기업부	-	3									8879200	KSQ
510	123840	KR7123840001	뉴온	KOSDAQ	투자주의환기종목(소속부없음)	-	3									63654307	KSQ
511	012340	KR7012340006	뉴인텍	KOSDAQ	투자주의환기종목(소속부없음)	-	3									56501562	KSQ
512	462310	KR7462310004	뉴키즈온	KOSDAQ	중견기업부	-	3									8185121	KSQ
513	270870	KR7270870009	뉴트리	KOSDAQ	우량기업부	-	3									9200224	KSQ
514	144960	KR7144960002	뉴파워프라즈마	KOSDAQ	우량기업부	-	3									43692624	KSQ
515	085670	KR7085670008	뉴프렉스	KOSDAQ	우량기업부	-	3									24450761	KSQ
516	064260	KR7064260003	다날	KOSDAQ	중견기업부	-	3									75645457	KSQ
517	340360	KR7340360007	다보링크	KOSDAQ	투자주의환기종목(소속부없음)	-	3									51012909	KSQ
518	039560	KR7039560008	다산네트웍스	KOSDAQ	중견기업부	-	3									40935762	KSQ
519	208860	KR7208860007	다산디엠씨	KOSDAQ	중견기업부	-	3									33949973	KSQ
520	154040	KR7154040000	다산솔루에타	KOSDAQ	중견기업부	-	3									17950094	KSQ
521	058730	KR7058730003	다스코	KOSPI		-	3									19948221	STK
522	030210	KR7030210009	다올투자증권	KOSPI		-	3									60911106	STK
523	023590	KR7023590003	다우기술	KOSPI		-	3									44866617	STK
524	032190	KR7032190001	다우데이타	KOSDAQ	우량기업부	-	3									38300000	KSQ
525	323350	KR7323350009	다원넥스뷰	KOSDAQ	기술성장기업부	-	3									8010772	KSQ
526	068240	KR7068240001	다원시스	KOSDAQ	관리종목(소속부없음)	-	3									38163437	KSQ
527	145210	KR7145210001	다이나믹디자인	KOSPI		-	3									42236668	STK
528	483650	KR7483650008	달바글로벌	KOSPI		-	3									12393665	STK
529	464580	KR7464580000	닷밀	KOSDAQ	기술성장기업부	-	3									18406089	KSQ
530	019680	KR7019680008	대교	KOSPI		-	3									84702850	STK
531	019685	KR7019681006	대교우B	KOSPI		-	3									19426990	STK
532	006370	KR7006370001	대구백화점	KOSPI		-	3									10821611	STK
533	008060	KR7008060006	대덕	KOSPI		-	3									31287098	STK
534	00806K	KR700806K010	대덕1우	KOSPI		-	3									1212357	STK
535	353200	KR7353200009	대덕전자	KOSPI		-	3									49416925	STK
536	35320K	KR735320K011	대덕전자1우	KOSPI		-	3									2095519	STK
537	000490	KR7000490003	대동	KOSPI		-	3									28826865	STK
539	020400	KR7020400008	대동금속	KOSDAQ	중견기업부	-	3									3189166	KSQ
540	008830	KR7008830002	대동기어	KOSDAQ	중견기업부	-	3									8987520	KSQ
541	048470	KR7048470009	대동스틸	KOSDAQ	중견기업부	-	3									9650000	KSQ
542	004780	KR7004780003	대륙제관	KOSDAQ	우량기업부	-	3									15903199	KSQ
543	005750	KR7005750005	대림바스	KOSPI		-	3									16672240	STK
544	017650	KR7017650003	대림제지	KOSDAQ	우량기업부	-	3									8785000	KSQ
545	006570	KR7006570006	대림통상	KOSPI		-	3									15225000	STK
546	389260	KR7389260001	대명에너지	KOSDAQ	우량기업부	-	3									17916325	KSQ
547	317850	KR7317850006	대모	KOSDAQ	벤처기업부	-	3									8324420	KSQ
548	290670	KR7290670009	대보마그네틱	KOSDAQ	중견기업부	-	3									7857660	KSQ
549	078140	KR7078140001	대봉엘에스	KOSDAQ	우량기업부	-	3									11086579	KSQ
550	065150	KR7065150005	대산F&B	KOSDAQ	관리종목(소속부없음)	-	3									159382405	KSQ
551	001680	KR7001680008	대상	KOSPI		-	3									34648025	STK
552	001685	KR7001681006	대상우	KOSPI		-	3									1370223	STK
553	084690	KR7084690007	대상홀딩스	KOSPI		-	3									36212538	STK
554	084695	KR7084691005	대상홀딩스우	KOSPI		-	3									913482	STK
555	036480	KR7036480002	대성미생물	KOSDAQ	중견기업부	-	3									3800000	KSQ
556	128820	KR7128820008	대성산업	KOSPI		-	3									45235478	STK
557	117580	KR7117580001	대성에너지	KOSPI		-	3									27500000	STK
558	027830	KR7027830009	대성창투	KOSDAQ	벤처기업부	-	3									54000000	KSQ
559	104040	KR7104040001	대성파인텍	KOSDAQ	벤처기업부	-	3									134067826	KSQ
560	129920	KR7129920005	대성하이텍	KOSDAQ	벤처기업부	-	3									13715053	KSQ
561	016710	KR7016710006	대성홀딩스	KOSPI		-	3									16089459	STK
562	457630	KR7457630002	대신밸런스제16호스팩	KOSDAQ	관리종목(소속부없음)	-	3									7310000	KSQ
563	471050	KR7471050005	대신밸런스제17호스팩	KOSDAQ	SPAC(소속부없음)	-	3									6060000	KSQ
564	482690	KR7482690005	대신밸런스제19호스팩	KOSDAQ	SPAC(소속부없음)	-	3									5615000	KSQ
565	0030R0	KR70030R0007	대신밸류리츠	KOSPI		-	3									59780000	STK
566	020180	KR7020180006	대신정보통신	KOSDAQ	중견기업부	-	3									38428915	KSQ
567	003540	KR7003540002	대신증권	KOSPI		-	3									50773400	STK
568	003547	KR7003542008	대신증권2우B	KOSPI		-	3									10000000	STK
569	003545	KR7003541000	대신증권우	KOSPI		-	3									26000000	STK
570	045390	KR7045390002	대아티아이	KOSDAQ	우량기업부	-	3									70473377	KSQ
571	009190	KR7009190000	대양금속	KOSPI		-	3									43192625	STK
572	108380	KR7108380007	대양전기공업	KOSDAQ	우량기업부	-	3									9567333	KSQ
573	014160	KR7014160006	대영포장	KOSPI		-	3									108394549	STK
574	047040	KR7047040001	대우건설	KOSPI		-	3									410907638	STK
575	003090	KR7003090008	대웅	KOSPI		-	3									58141980	STK
576	069620	KR7069620003	대웅제약	KOSPI		-	3									11586575	STK
577	007680	KR7007680002	대원	KOSDAQ	중견기업부	-	3									13446474	KSQ
578	000430	KR7000430009	대원강업	KOSPI		-	3									62000000	STK
579	048910	KR7048910004	대원미디어	KOSDAQ	우량기업부	-	3									12578946	KSQ
580	005710	KR7005710009	대원산업	KOSDAQ	우량기업부	-	3									20037600	KSQ
581	006340	KR7006340004	대원전선	KOSPI		-	3									78414416	STK
582	006345	KR7006341002	대원전선우	KOSPI		-	3									2621200	STK
583	003220	KR7003220001	대원제약	KOSPI		-	3									22427583	STK
584	024890	KR7024890006	대원화성	KOSPI		-	3									41249152	STK
585	002880	KR7002880003	대유에이텍	KOSPI		-	3									46773995	STK
586	120240	KR7120240007	대정화금	KOSDAQ	우량기업부	-	3									7190391	KSQ
587	003310	KR7003310000	대주산업	KOSDAQ	우량기업부	-	3									35392350	KSQ
589	078600	KR7078600004	대주전자재료	KOSDAQ	우량기업부	-	3									15528125	KSQ
590	393970	KR7393970009	대진첨단소재	KOSDAQ	관리종목(소속부없음)	-	3									17850820	KSQ
591	012800	KR7012800009	대창	KOSPI		-	3									91140499	STK
592	015230	KR7015230006	대창단조	KOSPI		-	3									27143620	STK
593	096350	KR7096350004	대창솔루션	KOSDAQ	벤처기업부	-	3									36854762	KSQ
594	140520	KR7140520008	대창스틸	KOSDAQ	우량기업부	-	3									21109243	KSQ
595	131220	KR7131220006	대한과학	KOSDAQ	벤처기업부	-	3									7454490	KSQ
596	010170	KR7010170009	대한광통신	KOSDAQ	중견기업부	-	3									155485660	KSQ
597	054670	KR7054670005	대한뉴팜	KOSDAQ	우량기업부	-	3									14354920	KSQ
